CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,PreferredTimeOfDay,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,Churn,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,MonetaryPerDay,AvgBasketValue,TenureRatio,RFMSegment_Champions,RFMSegment_Dormants,RFMSegment_Fidèles,RFMSegment_Potentiels,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,Country_encoded
12924,88,5,929.9500000000002,29.9983870967742,34.26542242521599,152.64,480,15.483870967741936,144,239,328,0,13,9,0.064516129032258,7.9,22,4.4,1,1,0,0.032258064516129,31,34.0,6.0,2.0,1,2,1,2,2,2,0,2010,12,20,0,0,60,10.448876404494383,185.99000000000004,0.3682008368200837,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
16593,51,3,330.03000000000003,12.223333333333334,14.182367438261007,69.6,116,4.296296296296297,48,277,328,4,12,6,0.037037037037037,10.653846153846152,24,8.0,1,0,0,0.0,27,27.0,2.0,1.0,1,1,1,2,1,0,0,2010,10,22,4,0,58,6.34673076923077,110.01,0.18411552346570398,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.3324050632911392
13700,26,10,2265.12,11.498071065989848,13.654171611001487,99.6,2304,11.695431472081218,100,300,327,3,11,9,0.365482233502538,1.520408163265306,139,13.9,1,0,0,0.0,197,34.0,2.0,3.0,1,3,0,2,0,1,0,2010,6,4,4,0,13,83.89333333333333,226.512,0.08666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
13064,13,4,1119.4900000000002,16.224492753623192,10.497964723786154,59.0,516,7.478260869565218,72,314,327,6,11,7,0.8260869565217391,4.602941176470588,51,12.75,1,0,0,0.0,69,77.0,1.0,1.0,5,2,0,2,0,1,0,2010,7,11,6,0,131,79.96357142857144,279.87250000000006,0.041401273885350316,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
13048,14,5,1805.91,13.181824817518248,8.415356168319539,47.2,1230,8.978102189781023,27,312,327,4,13,1,0.291970802919708,2.2794117647058822,77,15.4,1,1,0,0.0072992700729927,137,,0.0,3.0,-1,2,1,2,0,1,0,2010,10,10,6,1,255,120.394,361.182,0.04487179487179487,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3324050632911392
18069,26,7,2021.82,4.283516949152542,4.321972440785031,34.5,1308,2.7711864406779663,36,301,327,0,16,9,0.4703389830508475,0.6348195329087049,334,47.71428571428572,1,2,0,0.0042372881355932,472,41.0,2.0,2.0,2,3,2,2,0,0,0,2010,3,3,2,0,216,74.88222222222223,288.83142857142855,0.08637873754152824,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
13634,33,5,1575.16,8.378510638297872,7.66890602987632,51.0,704,3.74468085106383,25,293,327,6,12,9,0.3723404255319149,1.5614973262032086,156,31.2,1,0,0,0.0,188,22.0,2.0,1.0,0,2,1,2,1,0,0,2010,10,22,4,0,89,46.32823529411765,315.03200000000004,0.11262798634812286,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.3324050632911392
16843,43,17,10183.82,26.87023746701847,18.462294227547087,142.8,10154,26.79155672823219,324,284,327,3,14,7,0.050131926121372,0.7380952380952381,226,13.294117647058824,1,1,0,0.0026385224274406,379,51.0,2.0,3.0,3,3,2,2,1,2,0,2011,2,11,4,0,228,231.45045454545453,599.0482352941176,0.15140845070422534,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
17064,59,3,859.35,13.860483870967744,10.539122654159012,76.5,318,5.129032258064516,16,268,327,6,10,1,0.3709677419354839,4.377049180327869,53,17.666666666666668,1,0,0,0.0,62,,2.0,1.0,-1,2,0,2,1,1,0,2010,10,14,3,0,165,14.3225,286.45,0.22014925373134328,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3324050632911392
17609,41,6,1103.9199999999998,4.638319327731092,3.8916580305460378,33.9,721,3.0294117647058822,36,286,327,6,16,1,0.7815126050420168,1.2025316455696202,199,33.166666666666664,1,1,0,0.0042016806722689,238,,1.0,4.0,-1,2,2,2,1,0,0,2010,12,2,3,0,121,26.28380952380952,183.98666666666665,0.14335664335664336,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.3324050632911392
15673,88,4,2881.02,18.587225806451613,15.881337186310972,110.5,1514,9.76774193548387,48,238,327,0,16,1,0.3419354838709677,1.5389610389610389,107,26.75,1,0,0,0.0,155,,7.0,4.0,-1,3,2,2,2,1,0,2010,4,4,6,0,147,32.37101123595506,720.255,0.3697478991596639,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
12626,23,13,6388.35,20.808957654723127,21.59416657994734,144.0,3350,10.912052117263844,48,303,327,3,11,10,0.0,0.9738562091503268,232,17.846153846153847,1,13,0,0.0423452768729641,307,30.0,4.0,,1,3,0,2,0,1,0,2011,1,1,5,0,80,266.18125000000003,491.4115384615385,0.07590759075907591,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.2631578947368421
14976,57,8,765.86,10.49123287671233,11.264493496677153,51.0,230,3.150684931506849,12,269,327,3,16,3,0.0,3.7222222222222223,47,5.875,1,1,0,0.0136986301369863,73,79.0,3.0,4.0,5,2,2,2,1,0,0,2010,10,29,4,0,31,13.20448275862069,95.7325,0.21189591078066913,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
12388,16,6,2780.6600000000003,27.806600000000003,16.842798132415318,81.36,1462,14.62,96,311,327,3,11,7,0.22,3.121212121212121,57,9.5,1,0,0,0.0,100,60.0,4.0,5.0,4,3,0,2,0,1,0,2010,11,3,2,0,34,163.56823529411767,463.4433333333334,0.05144694533762058,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3333333333333333
13527,34,8,2263.76,10.106071428571427,7.1340578151339145,35.8,1673,7.46875,48,293,327,6,12,8,0.8348214285714286,1.304932735426009,153,19.125,1,1,0,0.0044642857142857,224,60.0,,3.0,4,3,1,2,1,1,0,2010,11,16,1,0,228,64.67885714285715,282.97,0.11604095563139932,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
15696,33,12,2644.46,14.94045197740113,9.9445946269597,59.95,1022,5.7740112994350286,24,293,327,6,14,11,0.3954802259887006,1.6363636363636365,140,11.666666666666666,1,6,0,0.0338983050847457,177,,2.0,5.0,-1,3,2,2,1,1,0,2010,3,29,0,0,49,77.77823529411765,220.37166666666667,0.11262798634812286,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3324050632911392
15316,327,1,165.0,165.0,0.0,165.0,100,100.0,100,0,327,0,11,1,0.0,,1,1.0,1,0,0,0.0,1,28.0,0.0,4.0,1,1,0,0,3,2,1,2010,11,20,5,0,33,0.5030487804878049,165.0,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.3324050632911392
12673,5,2,610.52,14.536190476190477,10.091602631403546,45.0,351,8.357142857142858,30,321,327,0,11,1,0.4523809523809524,7.829268292682927,42,21.0,1,0,0,0.0,42,68.0,5.0,2.0,5,2,0,2,0,1,0,2010,12,16,3,0,172,101.75333333333333,305.26,0.01557632398753894,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.2631578947368421
15296,44,10,3610.31,18.05155,14.70078991818443,175.2,1757,8.785,72,282,327,0,11,1,0.0,1.4020100502512562,137,13.7,1,6,0,0.03,200,64.0,1.0,5.0,4,3,0,2,1,1,0,2010,12,8,2,0,222,80.22911111111111,361.031,0.15602836879432624,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
17988,12,8,191.17,4.901794871794872,6.979590876184676,39.95,42,1.0769230769230769,3,314,327,0,11,1,0.3076923076923077,8.263157894736842,37,4.625,1,1,0,0.0256410256410256,39,,3.0,2.0,-1,1,0,2,0,0,0,2010,5,27,3,0,233,14.705384615384615,23.89625,0.03821656050955414,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
12820,3,4,942.34,15.97186440677966,5.279517831490072,37.8,722,12.23728813559322,48,323,327,0,13,10,0.0,5.551724137931035,55,13.75,1,0,0,0.0,59,,3.0,1.0,-1,2,1,2,0,1,0,2010,4,11,6,0,143,235.585,235.585,0.009287925696594427,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.3324050632911392
13001,4,15,9797.92,28.64888888888889,45.13893198315611,415.00000000000006,5497,16.073099415204677,198,322,327,2,14,2,0.0321637426900584,0.9266862170087976,166,11.066666666666666,1,3,0,0.0087719298245614,342,,1.0,5.0,-1,3,2,2,0,2,0,2010,1,23,5,0,27,1959.584,653.1946666666666,0.012422360248447204,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
14101,74,6,5976.790000000001,170.7654285714286,142.33508023928144,550.0,6942,198.3428571428572,2160,252,326,4,12,2,0.1142857142857142,7.352941176470588,15,2.5,1,0,0,0.0,35,,0.0,1.0,-1,3,1,2,2,2,0,2011,2,12,5,0,145,79.69053333333335,996.1316666666668,0.29365079365079366,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.3324050632911392
14238,326,1,146.85,18.35625,8.843780603177741,30.0,111,13.875,32,0,326,0,14,1,0.0,0.0,8,8.0,1,0,0,0.0,8,48.0,1.0,0.0,3,1,2,0,3,1,1,2010,11,3,2,0,121,0.44908256880733943,146.85,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.3324050632911392
17730,3,15,5288.83,24.040136363636364,25.635142055399232,204.0,3567,16.213636363636365,50,323,326,1,9,6,0.0,1.447488584474886,127,8.466666666666667,1,2,0,0.009090909090909,220,28.0,0.0,3.0,1,3,0,2,0,2,0,2010,5,25,1,0,126,1322.2075,352.58866666666665,0.009287925696594427,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.3324050632911392
13929,169,3,802.85,80.285,122.8422340737184,398.0,139,13.9,40,157,326,3,15,6,0.0,17.333333333333332,8,2.6666666666666665,1,1,0,0.1,10,71.0,2.0,2.0,5,2,2,1,3,1,1,2011,2,3,3,0,162,4.722647058823529,267.6166666666667,1.0764331210191083,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.3324050632911392
14657,18,5,838.27,6.600551181102362,5.5076247735452375,30.0,465,3.661417322834646,24,308,326,0,15,1,0.0,2.4365079365079363,103,20.6,1,1,0,0.0078740157480314,127,,0.0,1.0,-1,2,2,2,0,0,0,2010,11,29,0,0,118,44.119473684210526,167.654,0.05844155844155844,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
13859,326,1,201.16,7.184285714285714,4.38536744401739,19.9,129,4.607142857142857,25,0,326,0,16,1,0.0,0.0,27,27.0,1,0,0,0.0,28,25.0,0.0,4.0,1,1,2,0,3,0,1,2010,10,29,4,0,84,0.6151681957186544,201.16,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
18212,326,1,248.42,5.7772093023255815,5.582642455726754,23.6,101,2.3488372093023258,12,0,326,0,16,1,0.0,0.0,30,30.0,1,0,0,0.0,43,21.0,3.0,5.0,0,1,2,0,3,0,1,2011,1,3,0,0,233,0.7596941896024464,248.42,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
14292,8,14,4819.329999999999,44.62342592592592,71.18445189054334,297.0,1643,15.212962962962964,100,318,326,0,12,5,0.1851851851851851,2.925233644859813,67,4.785714285714286,1,8,0,0.074074074074074,108,,2.0,1.0,-1,3,1,2,0,2,0,2010,12,8,2,0,14,535.481111111111,344.2378571428571,0.025157232704402517,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
13883,1,9,2538.75,16.379032258064516,11.457815444999971,51.0,1368,8.825806451612904,48,325,326,3,10,5,0.0,2.090909090909091,110,12.22222222222222,1,13,0,0.0838709677419354,155,21.0,2.0,5.0,0,3,0,2,0,1,0,2010,11,21,6,0,57,1269.375,282.0833333333333,0.003076923076923077,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.3324050632911392
18233,326,1,440.0,440.0,0.0,440.0,4,4.0,4,0,326,1,8,1,0.0,,1,1.0,1,0,0,0.0,1,73.0,2.0,5.0,5,1,0,0,3,0,1,2010,12,4,5,0,91,1.345565749235474,440.0,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.3324050632911392
17018,41,2,920.1,57.50625,21.232065961653376,75.0,176,11.0,36,285,326,6,11,10,0.625,19.0,15,7.5,1,0,0,0.0,16,,3.0,5.0,-1,2,0,2,1,1,0,2010,8,10,1,0,102,21.90714285714286,460.05,0.14385964912280702,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.3324050632911392
14242,235,2,280.55,17.534375,3.435050642518486,25.5,123,7.6875,12,91,326,1,8,1,0.0,6.066666666666666,13,6.5,1,0,0,0.0,16,20.0,1.0,1.0,0,1,0,1,3,1,1,2011,2,7,0,0,128,1.188771186440678,140.275,2.5824175824175826,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.3324050632911392
12356,23,3,2811.43,47.65135593220339,48.5722968956169,324.0,1591,26.966101694915253,120,302,326,1,9,1,0.0,5.206896551724138,53,17.666666666666668,1,0,0,0.0,59,,2.0,1.0,-1,3,0,2,0,2,0,2011,1,15,5,0,6,117.14291666666666,937.1433333333333,0.076158940397351,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.3157894736842105
12346,326,2,0.0,0.0,109154.09391278002,77183.6,0,0.0,74215,0,326,1,10,1,0.0,0.0,1,0.5,1,1,0,0.5,2,20.0,0.0,5.0,0,0,0,0,3,0,1,2010,6,27,6,0,195,0.0,0.0,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.3324050632911392
13898,326,1,155.93,12.994166666666668,5.782912852586148,22.5,133,11.083333333333334,24,0,326,1,10,1,0.0,0.0,12,12.0,1,0,0,0.0,12,44.0,0.0,4.0,2,1,0,0,3,1,1,2010,5,6,3,0,7,0.4768501529051988,155.93,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.3324050632911392
16948,139,3,435.02,22.89578947368421,15.689073804469952,50.4,1614,84.94736842105263,900,187,326,6,12,7,0.4736842105263157,10.333333333333334,15,5.0,1,0,0,0.0,19,,5.0,2.0,-1,1,1,2,3,2,1,2010,11,29,0,0,85,3.107285714285714,145.00666666666666,0.7433155080213903,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0.3324050632911392
16997,288,3,702.0,58.5,34.28291384666977,97.5,360,30.0,50,37,326,3,11,2,0.0,3.363636363636364,7,2.333333333333333,1,0,0,0.0,12,,2.0,5.0,-1,2,0,1,3,2,1,2010,5,17,0,0,47,2.4290657439446366,234.0,7.783783783783784,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.3324050632911392
12527,82,3,348.71000000000004,19.37277777777778,13.665484131048844,50.400000000000006,234,13.0,24,243,326,1,12,1,0.0,14.294117647058824,18,6.0,1,0,0,0.0,18,67.0,1.0,4.0,5,1,1,2,2,1,0,2010,2,15,0,0,201,4.20132530120482,116.23666666666668,0.3374485596707819,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.2631578947368421
15395,326,1,107.45000000000002,15.350000000000003,1.6643316977093243,17.85,17,2.4285714285714284,3,0,326,1,12,1,0.0,0.0,7,7.0,1,0,0,0.0,7,,1.0,2.0,-1,1,1,0,3,0,1,2011,1,26,2,0,116,0.3285932721712539,107.45000000000002,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.3324050632911392
12510,143,2,982.57,29.774848484848484,32.124828805109225,162.72,353,10.696969696969695,48,182,325,1,14,1,0.0,5.6875,29,14.5,1,0,0,0.0,33,,0.0,5.0,-1,2,2,2,3,1,1,2010,2,2,1,0,145,6.823402777777778,491.285,0.7857142857142857,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.3
13693,325,2,-32.0,-8.0,5.486042896903621,-2.95,-6,-1.5,-1,0,325,1,15,1,0.0,0.0,4,2.0,1,4,0,1.0,4,,2.0,2.0,-1,0,2,0,3,0,1,2011,2,8,1,0,209,-0.09815950920245399,-16.0,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.3324050632911392
13263,1,35,7454.07,4.444883720930233,4.819827554026415,122.4,4780,2.850327966607036,60,323,325,1,13,3,0.0655933214072748,0.1825775656324582,450,12.857142857142858,1,0,0,0.0,1677,36.0,1.0,5.0,2,3,1,2,0,0,0,2010,4,13,1,0,208,3727.035,212.97342857142857,0.0030959752321981426,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
14428,7,7,1230.14,8.311756756756756,9.550899214439225,76.32000000000001,428,2.891891891891892,72,317,325,3,16,11,0.0,2.136054421768708,108,15.428571428571429,1,4,0,0.027027027027027,148,38.0,1.0,1.0,2,2,2,2,0,0,0,2010,7,31,5,0,163,153.7675,175.73428571428573,0.022082018927444796,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
12451,11,6,8933.52,25.164845070422537,22.1643936262773,244.8,6455,18.183098591549296,120,313,325,2,9,1,0.0,0.8757062146892656,265,44.16666666666666,1,1,0,0.0028169014084507,355,22.0,4.0,5.0,0,3,0,2,0,2,0,2010,11,18,3,1,248,744.46,1488.92,0.03514376996805112,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.4
12422,96,3,803.5599999999998,20.60410256410256,17.520070403299528,120.0,370,9.487179487179487,24,229,325,4,9,6,0.0,6.0,39,13.0,2,0,0,0.0,39,35.0,2.0,5.0,2,2,0,2,3,1,1,2010,11,23,1,0,85,8.284123711340204,267.8533333333333,0.4192139737991266,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.3333333333333333
17708,188,2,267.08000000000004,7.630857142857144,8.416433634625204,30.6,91,2.6,12,137,325,2,10,1,0.2571428571428571,4.029411764705882,28,14.0,1,0,0,0.0,35,,1.0,5.0,-1,1,0,1,3,0,1,2010,1,4,0,0,56,1.4131216931216934,133.54000000000002,1.3722627737226278,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
14090,325,1,76.32000000000001,76.32000000000001,0.0,76.32000000000001,72,72.0,72,0,325,2,10,1,0.0,,1,1.0,1,0,0,0.0,1,59.0,1.0,5.0,4,0,0,0,3,2,1,2010,12,24,4,0,74,0.2341104294478528,76.32000000000001,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.3324050632911392
15606,57,11,2422.64,26.62241758241758,34.302388298473375,90.0,720,7.912087912087912,48,267,325,6,15,10,0.2857142857142857,2.911111111111111,51,4.636363636363637,1,14,0,0.1538461538461538,91,78.0,1.0,4.0,5,3,2,2,1,1,0,2010,10,24,6,1,253,41.76965517241379,220.23999999999998,0.21348314606741572,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
15831,58,4,747.7600000000001,10.837101449275364,15.7958327621978,64.35,1097,15.898550724637682,288,265,324,2,13,10,0.0869565217391304,3.882352941176471,64,16.0,1,1,0,0.0144927536231884,69,39.0,3.0,3.0,2,2,1,2,1,2,0,2010,12,20,0,0,81,12.673898305084748,186.94000000000003,0.2188679245283019,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
13310,9,6,1083.63,14.073116883116883,7.287490590359595,30.0,575,7.467532467532467,25,315,324,1,14,1,0.0,4.131578947368421,65,10.833333333333334,1,5,0,0.0649350649350649,77,38.0,3.0,4.0,2,2,2,2,0,1,0,2010,4,12,0,0,178,108.36300000000001,180.60500000000002,0.02857142857142857,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.3324050632911392
14916,71,5,1264.84,16.010632911392406,8.258010926735471,50.400000000000006,1132,14.329113924050631,60,253,324,2,10,9,0.0,3.217948717948718,72,14.4,1,2,0,0.0253164556962025,79,23.0,0.0,4.0,0,2,0,2,2,1,0,2010,3,26,4,0,201,17.56722222222222,252.968,0.28063241106719367,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
17602,2,8,5050.77,8.939415929203541,13.916845480691151,252.0,4135,7.31858407079646,120,321,324,2,20,10,0.0141592920353982,0.5638297872340425,335,41.875,1,5,0,0.0088495575221238,565,18.0,2.0,1.0,0,3,3,2,0,1,0,2010,8,23,0,0,221,1683.5900000000001,631.34625,0.006230529595015576,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.3324050632911392
14572,3,10,2803.6900000000005,10.269926739926742,11.911281972563128,102.0,1425,5.21978021978022,100,320,324,6,16,8,0.4285714285714285,1.1654411764705883,191,19.1,1,3,0,0.0109890109890109,273,,2.0,5.0,-1,3,2,2,0,1,0,2011,2,12,5,0,192,700.9225000000001,280.369,0.009375,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3324050632911392
13502,17,3,291.99999999999994,16.222222222222218,12.01115929926909,59.400000000000006,264,14.666666666666666,24,307,324,2,10,11,0.0,18.0,17,5.666666666666667,1,0,0,0.0,18,58.0,1.0,4.0,4,1,0,2,0,1,0,2010,10,14,3,0,9,16.222222222222218,97.33333333333331,0.05537459283387622,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.3324050632911392
